income,property_value,loan_amount,interest_rate,race_Black,race_Joint,race_Multiracial,race_Native American,race_Pacific Islander,race_Unknown,race_White,covenant_count
114.0,1395000.0,195000.0,7.99,False,False,False,False,False,False,True,0.0
125.0,435000.0,345000.0,6.875,False,False,False,False,False,True,False,63.0
65.0,245000.0,235000.0,7.625,False,False,False,False,False,False,True,0.0
65.0,235000.0,175000.0,6.125,False,False,False,False,False,False,True,0.0
49.0,205000.0,15000.0,0.0,False,False,False,False,False,False,True,0.0
55.0,165000.0,165000.0,6.25,False,False,False,False,False,False,True,0.0
37.0,55000.0,55000.0,6.875,False,False,False,False,False,False,True,0.0
283.0,775000.0,725000.0,6.625,False,False,False,False,False,False,True,0.0
96.0,315000.0,285000.0,6.75,False,False,False,False,False,False,True,0.0
317.0,865000.0,545000.0,8.25,False,False,False,False,False,False,True,0.0
69.0,275000.0,265000.0,7.5,False,False,False,False,False,True,False,0.0
55.0,155000.0,125000.0,7.375,False,False,False,False,False,False,True,93.0
162.0,305000.0,255000.0,6.75,False,False,False,False,False,False,True,0.0
62.0,295000.0,225000.0,5.875,False,False,False,False,False,False,True,0.0
78.0,455000.0,355000.0,6.375,False,False,False,False,False,True,False,0.0
96.0,465000.0,365000.0,6.625,False,False,False,False,False,True,False,2.0
185.0,645000.0,65000.0,7.49,False,False,False,False,False,False,True,0.0
103.0,295000.0,275000.0,5.625,False,False,False,False,False,False,False,1.0
123.0,435000.0,395000.0,6.5,False,False,False,False,False,True,False,0.0
110.0,415000.0,265000.0,6.99,False,False,False,False,False,False,True,0.0
58.0,125000.0,85000.0,5.99,False,False,False,False,False,False,True,0.0
60.0,185000.0,175000.0,6.875,False,False,False,False,False,True,False,0.0
191.0,575000.0,455000.0,6.43,False,False,False,False,False,False,True,0.0
80.0,255000.0,205000.0,7.875,False,False,False,False,False,False,True,0.0
121.0,455000.0,75000.0,6.375,False,False,False,False,False,False,True,0.0
62.0,205000.0,185000.0,7.25,False,False,False,False,False,False,True,0.0
67.0,315000.0,305000.0,7.375,False,False,False,False,False,False,True,0.0
223.0,1375000.0,1085000.0,4.75,False,False,False,False,False,True,False,0.0
230.0,365000.0,315000.0,7.5,False,False,False,False,False,True,False,301.0
192.0,625000.0,575000.0,6.875,False,False,False,False,False,False,True,0.0
183.0,695000.0,625000.0,5.0,False,False,False,False,False,False,True,0.0
55.0,85000.0,85000.0,7.0,False,False,False,False,False,False,True,0.0
90.0,225000.0,215000.0,7.625,False,False,False,False,False,False,True,0.0
96.0,285000.0,255000.0,5.625,False,False,False,False,False,True,False,0.0
885.0,1075000.0,255000.0,6.49,False,False,False,False,False,False,True,0.0
96.0,295000.0,305000.0,6.125,False,False,False,False,False,True,False,0.0
80.0,385000.0,305000.0,5.875,False,False,False,False,False,True,False,0.0
63.0,185000.0,175000.0,6.999,False,False,False,False,False,False,True,0.0
96.0,335000.0,335000.0,6.75,False,False,False,False,False,True,False,0.0
96.0,405000.0,325000.0,7.625,False,False,False,False,False,False,True,0.0
76.0,395000.0,355000.0,6.5,False,False,False,False,False,False,True,0.0
101.0,295000.0,235000.0,5.875,False,False,False,False,False,True,False,0.0
92.0,185000.0,175000.0,6.875,False,False,False,False,False,False,True,0.0
59.0,225000.0,185000.0,6.125,False,False,False,False,False,False,True,0.0
102.0,345000.0,335000.0,6.999,False,False,False,False,False,False,False,0.0
81.0,225000.0,215000.0,6.625,False,False,False,False,False,False,True,0.0
90.0,385000.0,245000.0,7.375,False,False,False,False,False,False,True,0.0
152.0,485000.0,385000.0,5.375,False,False,False,False,False,False,True,0.0
62.0,165000.0,145000.0,6.49,False,False,False,False,False,False,True,0.0
223.0,775000.0,615000.0,5.625,False,False,False,False,False,False,True,0.0
96.0,285000.0,225000.0,6.675,False,False,False,False,False,True,False,0.0
91.0,375000.0,295000.0,6.375,False,False,False,False,False,False,True,0.0
38.0,125000.0,15000.0,0.0,False,False,False,False,False,False,True,0.0
85.0,305000.0,245000.0,6.375,False,False,False,False,False,False,True,0.0
96.0,465000.0,275000.0,6.75,False,False,False,False,False,True,False,0.0
196.0,355000.0,215000.0,6.952,False,False,False,False,False,False,False,0.0
42.0,235000.0,205000.0,6.375,False,False,False,False,False,True,False,0.0
96.0,325000.0,255000.0,7.125,False,False,False,False,False,True,False,0.0
157.0,395000.0,295000.0,7.5,False,False,False,False,False,False,True,0.0
112.0,455000.0,365000.0,6.875,False,False,False,False,False,False,False,0.0
139.0,825000.0,665000.0,6.5,False,False,False,False,False,False,True,0.0
58.0,135000.0,15000.0,0.0,False,False,False,False,False,False,True,0.0
119.0,225000.0,185000.0,6.875,False,False,False,False,False,False,True,0.0
96.0,215000.0,215000.0,6.125,False,False,False,False,False,True,False,0.0
85.0,635000.0,505000.0,7.5,False,False,False,False,False,False,True,0.0
79.0,205000.0,205000.0,5.75,False,False,False,False,False,False,True,0.0
122.0,385000.0,355000.0,7.49,False,False,False,False,False,False,True,0.0
68.0,165000.0,165000.0,7.25,False,False,False,True,False,False,False,0.0
121.0,415000.0,425000.0,7.125,False,False,False,False,False,False,True,0.0
51.0,125000.0,115000.0,6.75,False,False,False,False,False,False,True,0.0
93.0,505000.0,405000.0,6.75,False,False,False,False,False,False,True,196.0
60.0,355000.0,285000.0,6.49,False,False,False,False,False,False,True,0.0
96.0,405000.0,395000.0,6.75,False,False,False,False,False,True,False,0.0
273.0,775000.0,525000.0,5.875,False,False,False,False,False,True,False,0.0
96.0,465000.0,415000.0,7.625,False,False,False,False,False,True,False,2.0
96.0,605000.0,455000.0,6.875,False,False,False,False,False,True,False,0.0
58.0,345000.0,255000.0,6.999,False,False,False,False,False,False,True,0.0
90.0,255000.0,245000.0,7.75,False,False,False,False,False,True,False,64.0
64.0,185000.0,185000.0,6.25,False,False,False,False,False,False,True,0.0
57.0,375000.0,255000.0,6.875,False,False,False,False,False,False,True,0.0
119.0,275000.0,255000.0,6.937,True,False,False,False,False,False,False,0.0
122.0,175000.0,75000.0,6.375,False,False,False,False,False,False,True,1.0
83.0,255000.0,245000.0,7.0,False,False,False,False,False,False,True,0.0
96.0,535000.0,525000.0,7.125,False,False,False,False,False,True,False,0.0
96.0,535000.0,515000.0,7.125,False,False,False,False,False,True,False,0.0
113.0,245000.0,235000.0,6.125,False,False,False,False,False,True,False,0.0
107.0,305000.0,285000.0,6.875,False,False,False,False,False,False,True,0.0
37.0,285000.0,145000.0,6.625,False,False,False,False,False,True,False,362.0
29.0,75000.0,65000.0,6.25,False,False,False,False,False,False,True,0.0
82.0,265000.0,245000.0,6.75,False,False,False,False,False,False,False,0.0
43.0,135000.0,125000.0,6.5,False,False,False,False,False,False,True,0.0
231.0,485000.0,435000.0,7.5,False,False,False,False,False,False,True,0.0
63.0,205000.0,195000.0,6.5,False,False,False,False,False,False,True,0.0
85.0,185000.0,145000.0,7.5,False,False,False,False,False,False,True,0.0
96.0,335000.0,325000.0,5.875,False,False,False,False,False,True,False,0.0
96.0,325000.0,265000.0,5.5,False,False,False,False,False,True,False,0.0
186.0,465000.0,415000.0,6.99,False,False,False,False,False,False,True,0.0
86.0,155000.0,155000.0,6.5,False,False,False,False,False,False,True,0.0
53.0,105000.0,85000.0,5.875,False,False,False,False,False,False,True,323.0
102.0,145000.0,85000.0,5.6,False,False,False,False,False,False,True,0.0
150.0,335000.0,265000.0,7.625,False,False,False,False,False,False,True,0.0
66.0,195000.0,175000.0,7.125,False,False,False,False,False,False,True,0.0
138.0,475000.0,315000.0,6.375,False,False,False,False,False,False,True,0.0
105.0,575000.0,465000.0,7.375,False,False,False,False,False,False,True,0.0
318.0,465000.0,215000.0,7.0,False,True,False,False,False,False,False,0.0
236.0,615000.0,525000.0,6.75,False,False,False,False,False,False,True,0.0
49.0,385000.0,145000.0,5.25,False,False,False,False,False,False,True,176.0
132.0,325000.0,305000.0,7.125,False,False,False,False,False,False,True,965.0
319.0,1355000.0,305000.0,7.25,False,False,False,False,False,False,True,0.0
182.0,445000.0,395000.0,6.5,False,False,False,False,False,False,True,410.0
98.0,265000.0,165000.0,6.875,False,False,False,False,False,False,True,0.0
52.0,455000.0,205000.0,6.75,False,False,False,False,False,False,True,0.0
83.0,255000.0,235000.0,7.75,False,False,False,False,False,False,True,0.0
82.0,95000.0,75000.0,7.25,False,False,False,False,False,False,True,0.0
39.0,135000.0,105000.0,6.5,False,False,False,False,False,False,True,0.0
367.0,725000.0,655000.0,6.375,False,False,False,False,False,False,True,0.0
89.0,365000.0,335000.0,5.775,False,False,False,False,False,False,True,0.0
68.0,265000.0,205000.0,6.0,False,False,False,False,False,False,False,0.0
126.0,425000.0,365000.0,7.125,False,False,False,False,False,True,False,0.0
130.0,405000.0,5000.0,7.0,False,False,False,False,False,True,False,93.0
96.0,245000.0,215000.0,3.25,False,False,False,False,False,True,False,2.0
89.0,415000.0,395000.0,7.22,True,False,False,False,False,False,False,259.0
78.0,395000.0,375000.0,6.5,False,False,False,False,False,False,True,0.0
139.0,375000.0,125000.0,6.0,True,False,False,False,False,False,False,0.0
103.0,275000.0,265000.0,6.875,False,False,False,False,False,False,True,0.0
97.0,325000.0,65000.0,7.0,False,False,False,False,False,True,False,0.0
165.0,525000.0,505000.0,7.625,False,False,False,False,False,True,False,0.0
125.0,385000.0,375000.0,6.25,False,False,False,False,False,False,True,0.0
68.0,665000.0,295000.0,7.75,False,False,False,False,False,False,True,0.0
101.0,355000.0,335000.0,6.125,False,False,False,False,False,True,False,0.0
60.0,235000.0,225000.0,6.5,False,False,False,False,False,True,False,0.0
60.0,155000.0,145000.0,7.5,False,False,False,False,False,False,True,0.0
191.0,645000.0,615000.0,6.49,False,False,False,False,False,False,True,13.0
201.0,275000.0,175000.0,5.999,False,False,False,False,False,False,True,0.0
90.0,155000.0,145000.0,7.875,False,False,False,False,False,False,True,0.0
80.0,205000.0,205000.0,6.75,False,False,False,False,False,False,True,0.0
96.0,665000.0,535000.0,4.25,False,False,False,False,False,True,False,212.0
73.0,325000.0,95000.0,8.99,False,False,False,False,False,True,False,0.0
128.0,295000.0,285000.0,6.125,False,False,False,False,False,False,True,0.0
58.0,75000.0,65000.0,11.55,True,False,False,False,False,False,False,0.0
128.0,395000.0,355000.0,6.875,False,False,False,False,False,False,True,0.0
99.0,415000.0,335000.0,7.875,False,False,False,False,False,False,True,0.0
358.0,1125000.0,725000.0,7.375,False,False,False,False,False,False,True,0.0
183.0,245000.0,195000.0,6.0,False,False,False,False,False,False,True,0.0
59.0,205000.0,195000.0,5.99,False,False,False,False,False,False,True,0.0
60.0,195000.0,185000.0,6.875,False,False,False,False,False,False,True,0.0
220.0,415000.0,55000.0,7.0,False,False,False,False,False,False,True,0.0
77.0,185000.0,175000.0,7.375,False,False,False,False,False,False,True,0.0
197.0,1205000.0,955000.0,4.49,False,False,False,False,False,False,True,0.0
96.0,395000.0,375000.0,6.25,False,False,False,False,False,True,False,0.0
96.0,465000.0,445000.0,7.125,False,False,False,False,False,True,False,0.0
50.0,305000.0,245000.0,6.99,False,False,False,False,False,False,True,87.0
76.0,315000.0,305000.0,6.75,False,False,False,False,False,False,True,0.0
67.0,215000.0,215000.0,6.875,False,False,False,False,False,False,False,0.0
82.0,175000.0,165000.0,6.99,False,False,False,False,False,False,True,0.0
106.0,365000.0,345000.0,5.375,False,False,False,False,False,False,True,0.0
64.0,275000.0,165000.0,6.625,False,False,False,False,False,False,True,0.0
135.0,375000.0,365000.0,6.625,False,False,False,False,False,False,True,0.0
215.0,655000.0,525000.0,6.125,False,False,False,False,False,False,True,0.0
113.0,285000.0,225000.0,6.99,False,False,False,False,False,False,True,110.0
96.0,195000.0,185000.0,7.125,False,False,False,False,False,False,True,0.0
704.0,1255000.0,1005000.0,6.25,False,False,False,False,False,False,True,0.0
115.0,195000.0,175000.0,6.875,False,False,False,False,False,True,False,0.0
169.0,395000.0,375000.0,6.875,False,False,False,False,False,False,True,150.0
70.0,315000.0,305000.0,6.5,False,False,False,False,False,False,True,3.0
57.0,195000.0,105000.0,6.875,False,False,False,False,False,False,True,0.0
406.0,1355000.0,855000.0,5.75,False,False,False,False,False,True,False,95.0
85.0,325000.0,265000.0,6.5,False,False,False,False,False,True,False,70.0
96.0,375000.0,355000.0,6.625,False,False,False,False,False,True,False,0.0
117.0,235000.0,225000.0,6.0,False,False,False,False,False,False,True,0.0
96.0,325000.0,245000.0,6.125,False,False,False,False,False,True,False,0.0
135.0,505000.0,455000.0,4.75,False,False,False,False,False,False,True,0.0
165.0,425000.0,335000.0,6.375,False,False,False,False,False,True,False,0.0
92.0,225000.0,215000.0,6.625,False,False,False,False,False,False,True,0.0
228.0,585000.0,525000.0,5.875,False,False,False,False,False,False,False,0.0
116.0,475000.0,375000.0,4.75,False,False,False,False,False,False,False,0.0
54.0,245000.0,225000.0,6.49,False,False,False,False,False,False,True,28.0
147.0,395000.0,315000.0,6.43,False,False,False,False,False,False,True,0.0
160.0,325000.0,315000.0,7.25,False,True,False,False,False,False,False,0.0
72.0,215000.0,205000.0,6.375,False,False,False,False,False,False,True,0.0
134.0,395000.0,375000.0,6.625,False,True,False,False,False,False,False,280.0
105.0,345000.0,335000.0,7.0,True,False,False,False,False,False,False,0.0
192.0,485000.0,435000.0,7.375,False,False,False,False,False,False,True,0.0
101.0,375000.0,375000.0,6.25,False,False,False,False,False,False,True,0.0
68.0,245000.0,245000.0,6.625,False,False,False,False,False,False,True,0.0
88.0,385000.0,365000.0,6.25,False,False,False,False,False,False,True,0.0
44.0,145000.0,145000.0,7.0,False,False,False,False,False,False,True,0.0
86.0,345000.0,5000.0,0.0,False,False,False,False,False,False,True,0.0
148.0,265000.0,265000.0,6.875,False,False,False,False,False,False,True,0.0
5700.0,225000.0,155000.0,6.75,False,False,False,False,False,False,True,0.0
69.0,175000.0,165000.0,7.5,False,False,False,False,False,False,True,0.0
75.0,465000.0,345000.0,5.875,False,False,False,False,False,False,True,0.0
122.0,445000.0,335000.0,6.624,False,False,False,False,False,False,True,0.0
115.0,795000.0,565000.0,6.0,False,False,False,False,False,False,False,0.0
96.0,405000.0,295000.0,6.875,False,False,False,False,False,True,False,0.0
92.0,405000.0,375000.0,6.5,False,False,False,False,False,False,True,63.0
78.0,425000.0,405000.0,6.0,False,False,False,False,False,False,True,259.0
129.0,495000.0,445000.0,6.5,False,False,False,False,False,False,True,0.0
61.0,185000.0,165000.0,6.425,False,False,False,False,False,True,False,0.0
68.0,315000.0,245000.0,6.5,False,False,False,False,False,False,True,0.0
70.0,295000.0,145000.0,6.5,False,False,False,False,False,False,True,0.0
85.0,365000.0,355000.0,6.75,False,False,False,False,False,False,True,0.0
67.0,235000.0,235000.0,6.125,False,False,False,False,False,False,True,130.0
148.0,145000.0,125000.0,5.875,False,True,False,False,False,False,False,317.0
188.0,655000.0,525000.0,6.875,False,False,False,False,False,False,True,198.0
350.0,915000.0,685000.0,6.75,False,False,False,False,False,False,True,0.0
76.0,185000.0,185000.0,6.75,False,False,False,False,False,False,True,0.0
126.0,335000.0,325000.0,6.75,False,False,False,False,False,False,True,0.0
96.0,285000.0,215000.0,3.625,False,False,False,False,False,True,False,0.0
125.0,335000.0,325000.0,6.75,False,False,False,False,False,False,True,0.0
141.0,295000.0,285000.0,6.75,False,False,False,False,False,False,True,0.0
61.0,275000.0,265000.0,6.125,False,False,False,False,False,False,True,0.0
96.0,325000.0,305000.0,6.5,False,False,False,False,False,True,False,7.0
113.0,475000.0,395000.0,6.25,False,False,False,False,False,False,True,0.0
96.0,295000.0,285000.0,6.25,False,False,False,False,False,True,False,0.0
85.0,325000.0,265000.0,6.99,False,False,False,False,False,False,True,0.0
82.0,295000.0,285000.0,6.5,False,False,False,False,False,False,True,0.0
325.0,385000.0,305000.0,7.375,False,False,False,False,False,False,True,0.0
55.0,205000.0,195000.0,7.0,False,False,False,False,False,False,False,0.0
299.0,325000.0,245000.0,6.875,False,False,False,False,False,True,False,0.0
55.0,195000.0,15000.0,0.0,False,False,False,False,False,False,True,0.0
36.0,105000.0,105000.0,6.499,False,False,False,False,False,False,True,0.0
86.0,275000.0,265000.0,7.625,False,False,False,False,False,False,False,0.0
96.0,455000.0,455000.0,5.25,False,False,False,False,False,True,False,0.0
338.0,1505000.0,555000.0,7.375,False,False,False,False,False,False,True,0.0
145.0,415000.0,305000.0,7.25,False,False,False,False,False,False,True,0.0
634.0,1405000.0,725000.0,6.25,False,False,False,False,False,True,False,0.0
96.0,205000.0,165000.0,6.624,False,False,False,False,False,True,False,0.0
77.0,335000.0,305000.0,7.5,True,False,False,False,False,False,False,0.0
54.0,185000.0,175000.0,6.875,False,False,False,False,False,False,True,0.0
68.0,245000.0,195000.0,7.25,False,False,False,False,False,False,True,63.0
112.0,335000.0,145000.0,6.99,False,False,False,False,False,False,True,0.0
98.0,335000.0,325000.0,6.625,False,False,False,False,False,False,True,0.0
95.0,575000.0,395000.0,7.25,False,False,False,False,False,False,True,0.0
49.0,215000.0,215000.0,6.125,False,False,False,False,False,False,False,0.0
126.0,385000.0,335000.0,6.95,False,False,False,False,False,False,True,0.0
158.0,395000.0,375000.0,6.5,False,False,False,False,False,False,True,3.0
66.0,225000.0,225000.0,6.875,False,False,False,False,False,False,True,0.0
82.0,165000.0,155000.0,6.875,False,False,False,False,False,False,True,0.0
78.0,295000.0,265000.0,6.375,False,False,False,False,False,True,False,60.0
75.0,405000.0,325000.0,6.49,True,False,False,False,False,False,False,0.0
96.0,295000.0,285000.0,7.75,False,False,False,False,False,True,False,0.0
345.0,345000.0,265000.0,6.49,False,False,False,False,False,False,True,0.0
222.0,355000.0,305000.0,5.875,False,False,False,False,False,False,False,0.0
96.0,325000.0,265000.0,7.25,False,False,False,False,False,False,False,86.0
96.0,265000.0,215000.0,6.875,False,False,False,False,False,True,False,0.0
348.0,975000.0,925000.0,6.5,False,False,False,False,False,False,True,0.0
98.0,165000.0,165000.0,6.875,False,False,False,False,False,False,True,0.0
57.0,195000.0,185000.0,7.625,False,False,True,False,False,False,False,60.0
100.0,185000.0,165000.0,6.625,False,False,False,False,False,False,True,0.0
97.0,295000.0,265000.0,7.375,False,False,False,False,False,False,True,0.0
105.0,415000.0,335000.0,6.75,False,False,False,False,False,False,True,0.0
99.0,365000.0,325000.0,6.0,False,False,False,False,False,False,True,0.0
160.0,455000.0,385000.0,6.125,False,False,False,False,False,False,True,150.0
96.0,325000.0,315000.0,6.125,False,False,False,False,False,True,False,0.0
96.0,245000.0,235000.0,6.125,False,False,False,False,False,True,False,0.0
176.0,595000.0,475000.0,6.625,False,False,False,False,False,False,True,0.0
190.0,445000.0,15000.0,7.0,False,False,False,False,False,False,True,0.0
111.0,235000.0,225000.0,6.999,False,False,False,False,False,True,False,0.0
164.0,535000.0,425000.0,7.499,False,False,False,False,False,False,True,0.0
69.0,85000.0,75000.0,8.0,False,False,False,False,False,False,True,0.0
189.0,715000.0,485000.0,5.875,False,False,False,False,False,False,True,0.0
253.0,655000.0,655000.0,6.75,False,False,False,False,False,False,True,0.0
96.0,375000.0,305000.0,7.625,False,False,False,False,False,True,False,0.0
96.0,305000.0,205000.0,6.75,False,False,False,False,False,True,False,0.0
68.0,485000.0,235000.0,4.75,False,False,False,False,False,False,True,0.0
78.0,125000.0,115000.0,7.0,False,False,False,False,False,False,True,0.0
94.0,315000.0,305000.0,6.99,False,False,False,False,False,True,False,0.0
121.0,255000.0,175000.0,6.75,False,False,False,False,False,False,True,0.0
206.0,555000.0,445000.0,7.625,False,False,False,False,False,False,True,0.0
65.0,325000.0,265000.0,6.125,False,False,False,False,False,False,True,0.0
63.0,235000.0,225000.0,6.7,False,False,False,False,False,False,False,0.0
63.0,345000.0,155000.0,6.125,False,False,False,False,False,False,True,0.0
225.0,695000.0,555000.0,5.375,False,False,False,False,False,False,True,0.0
85.0,335000.0,295000.0,6.5,False,False,False,False,False,False,True,0.0
135.0,405000.0,395000.0,7.125,False,False,False,False,False,False,False,0.0
71.0,345000.0,325000.0,6.375,False,False,False,False,False,False,True,0.0
58.0,225000.0,215000.0,6.75,False,False,False,False,False,False,True,0.0
148.0,365000.0,355000.0,7.25,False,False,False,False,False,False,True,0.0
76.0,345000.0,265000.0,6.875,False,False,False,False,False,False,True,0.0
96.0,205000.0,185000.0,7.125,False,False,False,False,False,True,False,0.0
96.0,315000.0,135000.0,6.375,False,False,False,False,False,True,False,0.0
97.0,395000.0,235000.0,7.125,False,False,False,False,False,True,False,0.0
96.0,195000.0,115000.0,6.75,False,False,False,False,False,True,False,0.0
272.0,1195000.0,715000.0,6.3,False,False,False,False,False,False,True,74.0
185.0,615000.0,495000.0,7.125,False,False,False,False,False,False,True,212.0
185.0,505000.0,475000.0,6.5,False,False,False,False,False,True,False,0.0
113.0,185000.0,175000.0,6.375,False,False,False,False,False,False,True,0.0
52.0,255000.0,245000.0,7.125,False,False,False,False,False,False,True,0.0
125.0,315000.0,325000.0,7.116,False,False,False,False,False,False,True,20.0
127.0,295000.0,235000.0,7.375,False,False,False,False,False,False,True,0.0
66.0,235000.0,225000.0,6.625,False,False,False,False,False,False,True,1.0
12.0,145000.0,35000.0,5.5,False,False,False,False,False,False,True,0.0
68.0,295000.0,235000.0,6.375,False,False,False,False,False,False,True,0.0
234.0,755000.0,605000.0,8.375,False,False,False,False,False,True,False,0.0
64.0,295000.0,275000.0,7.625,False,False,False,True,False,False,False,0.0
92.0,375000.0,355000.0,6.999,False,False,False,False,False,False,True,0.0
153.0,405000.0,365000.0,6.875,False,False,False,False,False,False,True,0.0
55.0,275000.0,235000.0,7.25,False,False,False,False,False,False,False,0.0
313.0,1155000.0,805000.0,6.5,False,False,False,False,False,True,False,0.0
65.0,235000.0,225000.0,5.75,False,False,False,False,False,False,False,0.0
65.0,235000.0,165000.0,7.0,False,False,False,False,False,False,True,0.0
96.0,395000.0,405000.0,6.25,False,False,False,False,False,True,False,0.0
134.0,375000.0,365000.0,7.25,False,False,False,False,False,False,True,315.0
81.0,335000.0,325000.0,5.875,False,False,False,False,False,False,False,0.0
102.0,245000.0,255000.0,7.25,False,False,False,False,False,False,True,0.0
282.0,885000.0,705000.0,5.375,False,False,False,False,False,False,True,0.0
46.0,305000.0,225000.0,6.999,False,False,False,False,False,False,True,0.0
73.0,235000.0,205000.0,6.25,False,False,False,False,False,False,True,0.0
178.0,405000.0,105000.0,5.875,False,False,False,False,False,False,True,0.0
54.0,265000.0,265000.0,6.188,False,False,False,False,False,False,True,0.0
27.0,105000.0,75000.0,8.25,False,False,False,False,False,False,True,0.0
37.0,145000.0,125000.0,7.5,False,False,False,True,False,False,False,0.0
78.0,265000.0,15000.0,0.0,False,False,False,False,False,True,False,0.0
60.0,65000.0,65000.0,7.25,False,False,False,False,False,False,True,0.0
116.0,325000.0,315000.0,7.125,False,False,False,False,False,False,True,0.0
71.0,255000.0,245000.0,6.25,False,False,False,False,False,True,False,0.0
90.0,345000.0,335000.0,6.75,False,False,False,False,False,False,True,0.0
48.0,305000.0,155000.0,6.75,False,False,False,False,False,False,True,0.0
117.0,365000.0,345000.0,6.375,False,False,False,False,False,False,False,0.0
48.0,175000.0,175000.0,6.25,False,False,False,False,False,False,True,0.0
55.0,185000.0,175000.0,7.25,False,False,False,False,False,False,True,0.0
97.0,325000.0,15000.0,0.0,False,False,False,False,False,False,True,0.0
56.0,205000.0,195000.0,7.375,False,False,False,False,False,False,True,0.0
129.0,235000.0,225000.0,7.49,False,False,False,False,False,False,True,0.0
96.0,505000.0,395000.0,6.125,False,False,False,False,False,True,False,0.0
59.0,305000.0,275000.0,7.375,False,False,False,False,False,False,True,0.0
80.0,375000.0,305000.0,7.375,False,False,False,False,False,False,True,0.0
87.0,175000.0,165000.0,6.75,False,False,False,False,False,False,True,0.0
333.0,765000.0,725000.0,6.99,False,False,False,False,False,True,False,0.0
165.0,505000.0,475000.0,6.375,False,False,False,False,False,False,True,0.0
250.0,605000.0,485000.0,5.875,False,False,False,False,False,False,True,0.0
84.0,165000.0,165000.0,7.25,False,False,False,False,False,False,True,0.0
59.0,295000.0,215000.0,7.0,False,False,False,False,False,False,True,0.0
410.0,975000.0,725000.0,6.625,False,False,False,False,False,False,False,0.0
153.0,215000.0,185000.0,7.25,False,False,False,False,False,False,True,0.0
1198.0,2805000.0,805000.0,6.75,False,False,False,False,False,False,True,38.0
51.0,185000.0,165000.0,7.0,False,False,False,False,False,False,True,0.0
101.0,275000.0,225000.0,5.1,False,False,False,False,False,True,False,0.0
52.0,145000.0,115000.0,8.0,False,False,False,False,False,False,True,0.0
120.0,325000.0,265000.0,7.0,False,False,False,False,False,False,True,0.0
82.0,525000.0,365000.0,6.625,False,False,False,False,False,False,True,0.0
96.0,215000.0,195000.0,5.75,False,False,False,False,False,True,False,0.0
75.0,235000.0,5000.0,9.25,False,False,False,False,False,False,True,0.0
96.0,475000.0,475000.0,6.5,False,False,False,False,False,True,False,0.0
111.0,255000.0,255000.0,5.75,False,False,False,False,False,False,True,0.0
68.0,155000.0,125000.0,6.99,False,False,False,False,False,False,True,0.0
100.0,455000.0,365000.0,7.77,False,False,False,False,False,False,True,0.0
105.0,375000.0,365000.0,5.875,False,False,False,False,False,False,True,38.0
295.0,245000.0,175000.0,7.875,False,False,False,False,False,False,False,0.0
117.0,275000.0,265000.0,6.75,False,False,False,False,False,False,True,20.0
76.0,335000.0,325000.0,6.75,False,False,False,False,False,True,False,0.0
100.0,165000.0,165000.0,5.375,False,False,False,False,False,True,False,0.0
85.0,275000.0,265000.0,6.5,False,False,False,False,False,False,True,0.0
126.0,265000.0,265000.0,5.75,False,False,False,False,False,False,True,0.0
81.0,235000.0,215000.0,6.875,False,False,False,False,False,False,True,0.0
212.0,475000.0,455000.0,8.125,False,False,False,False,False,False,True,0.0
162.0,515000.0,15000.0,7.125,True,False,False,False,False,False,False,0.0
68.0,285000.0,255000.0,6.5,False,False,False,False,False,False,True,0.0
56.0,165000.0,15000.0,0.0,False,False,False,False,False,False,True,135.0
134.0,285000.0,255000.0,6.875,False,False,False,False,False,True,False,0.0
144.0,305000.0,295000.0,6.25,False,False,False,False,False,False,True,0.0
54.0,205000.0,185000.0,6.625,False,False,False,False,False,False,True,0.0
222.0,405000.0,385000.0,7.5,False,False,False,False,False,False,True,537.0
73.0,305000.0,15000.0,0.0,False,False,False,False,False,False,True,0.0
78.0,365000.0,345000.0,6.0,True,False,False,False,False,False,False,0.0
150.0,295000.0,265000.0,6.1,False,False,False,False,False,False,True,38.0
76.0,255000.0,205000.0,6.875,False,False,False,False,False,False,True,0.0
105.0,225000.0,215000.0,8.375,False,False,False,False,False,False,True,0.0
464.0,1075000.0,725000.0,7.75,False,False,False,False,False,True,False,0.0
96.0,725000.0,405000.0,7.75,False,False,False,False,False,True,False,0.0
138.0,425000.0,405000.0,6.625,False,False,False,False,False,False,True,4.0
641.0,1005000.0,705000.0,7.5,False,False,False,False,False,False,True,0.0
258.0,635000.0,505000.0,5.875,False,False,False,False,False,False,True,1.0
126.0,415000.0,395000.0,6.875,False,False,False,False,False,False,True,0.0
69.0,335000.0,325000.0,5.0,False,False,False,False,False,False,True,0.0
125.0,265000.0,255000.0,7.0,False,False,False,False,False,False,True,0.0
99.0,365000.0,345000.0,7.125,False,False,False,False,False,False,True,135.0
111.0,205000.0,195000.0,6.75,False,False,False,False,False,False,False,0.0
169.0,605000.0,545000.0,7.25,False,False,False,False,False,False,True,0.0
169.0,375000.0,355000.0,7.875,False,False,False,False,False,False,True,317.0
96.0,265000.0,265000.0,6.124,False,False,False,False,False,True,False,0.0
72.0,295000.0,255000.0,6.5,False,False,False,False,False,False,True,0.0
92.0,445000.0,445000.0,5.75,False,False,False,False,False,True,False,0.0
88.0,275000.0,275000.0,6.0,False,True,False,False,False,False,False,0.0
96.0,355000.0,215000.0,7.625,False,False,False,False,False,True,False,349.0
