income,property_value,loan_amount,interest_rate,black_high_density,black_vhigh_density,race_Black,race_Joint,race_Multiracial,race_Native American,race_Pacific Islander,race_Unknown,race_White,cd_High (101-200),cd_Low (1-50),cd_Medium (51-100),cd_Very High (>200)
63.0,235000.0,225000.0,7.625,False,False,False,False,False,False,False,True,False,False,False,False,False
69.0,255000.0,245000.0,7.125,False,False,False,False,False,False,False,False,True,False,False,True,False
55.0,285000.0,185000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
133.0,505000.0,405000.0,5.875,False,False,False,False,False,False,False,False,True,False,False,False,False
125.0,425000.0,355000.0,6.375,False,False,False,False,False,False,False,True,False,False,False,False,False
126.0,345000.0,365000.0,7.125,False,False,False,False,False,False,False,False,True,False,False,False,False
82.0,235000.0,235000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,275000.0,275000.0,6.25,False,False,False,False,False,False,False,True,False,False,False,False,False
70.0,225000.0,215000.0,6.499,False,False,False,False,False,False,False,False,True,False,False,False,False
66.0,375000.0,365000.0,5.999,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,235000.0,15000.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False
54.0,115000.0,105000.0,4.75,False,False,False,False,False,False,False,False,True,False,False,False,False
85.0,255000.0,235000.0,6.625,False,False,True,False,False,False,False,False,False,False,False,False,False
227.0,685000.0,245000.0,7.0,False,False,False,True,False,False,False,False,False,False,False,False,False
59.0,155000.0,145000.0,7.0,False,False,False,False,False,False,False,False,True,False,False,False,False
149.0,155000.0,145000.0,7.375,False,False,False,False,False,False,False,False,True,False,False,False,False
153.0,515000.0,415000.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False
53.0,85000.0,75000.0,7.375,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,575000.0,175000.0,7.5,False,False,False,False,False,False,False,True,False,False,False,False,False
213.0,755000.0,605000.0,6.99,False,False,False,False,False,False,False,False,True,False,False,False,False
111.0,485000.0,425000.0,6.25,False,False,True,False,False,False,False,False,False,False,False,False,False
50.0,145000.0,135000.0,7.0,False,False,False,False,False,False,False,False,True,False,False,False,False
60.0,265000.0,235000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
49.0,475000.0,65000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
57.0,85000.0,75000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
83.0,315000.0,235000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
42.0,135000.0,125000.0,5.875,False,False,False,False,False,False,False,False,True,False,False,False,False
92.0,285000.0,225000.0,7.25,False,False,False,False,False,False,False,True,False,False,False,False,False
96.0,135000.0,125000.0,7.25,False,False,False,False,False,False,False,True,False,False,True,False,False
87.0,295000.0,285000.0,6.625,False,False,False,True,False,False,False,False,False,False,False,False,False
51.0,235000.0,215000.0,6.49,False,False,False,False,False,False,False,False,True,False,False,False,False
94.0,195000.0,195000.0,5.25,False,False,False,False,False,False,False,False,True,False,False,False,False
49.0,195000.0,185000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
120.0,465000.0,375000.0,7.625,False,False,False,False,False,False,False,False,True,False,False,False,False
55.0,155000.0,65000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
136.0,615000.0,585000.0,5.75,False,False,False,False,False,False,False,False,True,False,False,False,False
110.0,405000.0,375000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
127.0,445000.0,245000.0,6.49,False,False,False,False,False,False,False,False,True,False,False,False,False
134.0,395000.0,385000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,275000.0,275000.0,6.5,False,False,False,False,False,False,False,True,False,False,False,False,False
107.0,275000.0,265000.0,6.125,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,525000.0,515000.0,5.125,False,False,False,False,False,False,False,True,False,False,False,False,False
53.0,175000.0,175000.0,7.375,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,385000.0,345000.0,6.625,False,False,False,False,False,False,False,True,False,False,False,False,False
96.0,325000.0,305000.0,7.875,False,False,False,False,False,False,False,True,False,False,False,False,False
219.0,1085000.0,865000.0,6.75,False,False,False,False,False,False,False,True,False,False,False,False,False
100.0,305000.0,225000.0,6.99,False,False,False,False,False,False,False,False,True,False,False,False,False
68.0,255000.0,245000.0,7.25,False,False,False,False,False,False,False,True,False,False,False,False,False
59.0,145000.0,135000.0,5.625,False,False,False,False,False,False,False,False,True,False,False,False,False
354.0,425000.0,315000.0,7.625,False,False,False,False,False,False,False,False,True,False,False,False,False
52.0,225000.0,175000.0,8.875,False,False,False,False,False,False,False,True,False,False,False,False,False
101.0,355000.0,315000.0,7.375,False,False,False,False,False,False,False,False,True,False,False,False,False
165.0,915000.0,635000.0,4.875,False,False,False,False,False,False,False,False,True,False,False,False,False
189.0,485000.0,365000.0,6.662,False,False,False,False,False,False,False,False,True,False,False,False,False
91.0,295000.0,285000.0,6.5,False,False,False,False,False,False,False,True,False,False,False,False,False
96.0,245000.0,15000.0,7.25,False,False,False,False,False,False,False,True,False,False,False,False,False
69.0,305000.0,295000.0,7.0,False,False,False,False,False,False,False,False,True,False,False,False,False
76.0,365000.0,345000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,255000.0,195000.0,8.0,False,False,False,False,False,False,False,True,False,False,False,False,False
81.0,425000.0,345000.0,6.99,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,225000.0,235000.0,6.625,False,False,False,False,False,False,False,True,False,False,False,False,False
68.0,265000.0,265000.0,6.625,False,False,False,False,False,False,False,False,False,False,False,False,False
51.0,195000.0,185000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
88.0,255000.0,255000.0,7.125,False,False,False,False,False,False,False,False,True,False,False,False,False
261.0,215000.0,165000.0,7.5,False,False,False,False,False,False,False,False,True,False,True,False,False
96.0,345000.0,335000.0,6.25,False,False,False,False,False,False,False,True,False,False,False,False,False
82.0,325000.0,125000.0,6.25,False,False,False,False,False,False,False,False,False,False,False,False,False
78.0,325000.0,305000.0,5.99,False,False,False,False,False,False,False,False,True,False,False,False,False
145.0,505000.0,425000.0,7.2,False,False,False,False,False,False,False,False,True,False,False,False,False
315.0,915000.0,685000.0,6.49,False,False,False,False,False,False,False,True,False,False,False,False,False
79.0,325000.0,325000.0,5.375,False,False,True,False,False,False,False,False,False,False,False,False,False
87.0,295000.0,285000.0,6.125,False,False,False,False,False,False,False,False,True,False,False,False,False
105.0,355000.0,315000.0,7.375,False,False,True,False,False,False,False,False,False,False,False,False,False
138.0,395000.0,305000.0,5.75,False,False,False,False,False,False,False,False,True,False,False,False,False
71.0,305000.0,245000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
150.0,505000.0,255000.0,7.49,False,False,False,False,False,False,False,False,True,False,False,False,False
280.0,635000.0,505000.0,6.75,False,False,False,False,False,False,False,False,False,False,False,False,False
96.0,645000.0,615000.0,7.5,False,False,False,False,False,False,False,True,False,False,False,False,False
207.0,595000.0,565000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
56.0,235000.0,235000.0,5.75,False,False,False,False,False,False,False,True,False,False,False,False,False
44.0,65000.0,65000.0,6.775,False,False,False,False,False,False,False,False,True,False,False,False,False
52.0,135000.0,125000.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False
102.0,365000.0,295000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
61.0,225000.0,185000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
58.0,255000.0,185000.0,6.625,False,False,False,False,False,True,False,False,False,False,False,False,False
51.0,165000.0,155000.0,7.25,False,False,False,False,False,False,False,True,False,False,False,False,False
133.0,495000.0,475000.0,4.75,False,False,False,False,False,False,False,False,True,False,False,False,False
91.0,515000.0,375000.0,5.99,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,525000.0,395000.0,6.5,False,False,False,False,False,False,False,True,False,False,False,False,False
67.0,265000.0,255000.0,6.375,False,False,False,False,False,False,False,True,False,False,False,False,False
132.0,585000.0,435000.0,7.625,False,False,False,False,False,False,False,True,False,False,False,False,False
77.0,175000.0,135000.0,7.0,False,False,False,False,False,False,False,False,True,False,False,False,False
85.0,275000.0,265000.0,7.499,False,False,False,False,False,False,False,False,True,False,False,False,False
93.0,335000.0,265000.0,8.125,False,False,False,False,False,False,False,False,True,False,False,False,False
617.0,2475000.0,2055000.0,6.125,False,False,False,False,False,False,False,False,True,False,False,False,False
36.0,215000.0,115000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
62.0,145000.0,135000.0,7.375,False,False,False,False,False,False,False,False,True,False,False,False,False
65.0,275000.0,265000.0,6.999,False,False,False,False,False,False,False,False,False,False,False,False,False
164.0,395000.0,355000.0,5.25,False,False,False,True,False,False,False,False,False,False,False,False,False
119.0,385000.0,365000.0,5.875,False,False,False,False,False,False,False,False,False,False,False,False,False
96.0,495000.0,475000.0,5.375,False,False,False,False,False,False,False,True,False,False,False,False,False
92.0,205000.0,5000.0,7.125,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,325000.0,255000.0,6.125,False,False,False,False,False,False,False,True,False,False,False,False,False
206.0,235000.0,235000.0,6.2,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,845000.0,725000.0,6.5,False,False,False,False,False,False,False,True,False,False,False,False,False
43.0,195000.0,185000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
91.0,295000.0,285000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
360.0,1185000.0,1005000.0,5.75,False,False,False,False,False,False,False,False,False,False,False,False,False
111.0,565000.0,335000.0,7.0,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,395000.0,385000.0,6.75,False,False,False,False,False,False,False,True,False,False,False,False,False
128.0,815000.0,575000.0,6.125,False,False,False,False,False,False,False,False,True,False,False,False,False
59.0,205000.0,195000.0,6.625,False,False,False,False,False,False,False,True,False,False,False,False,False
96.0,555000.0,415000.0,6.95,False,False,False,False,False,False,False,True,False,False,False,False,False
74.0,315000.0,255000.0,5.998,False,False,False,False,False,False,False,False,False,False,False,False,False
96.0,305000.0,165000.0,5.625,False,False,False,False,False,False,False,True,False,False,False,False,False
130.0,355000.0,335000.0,6.625,False,False,True,False,False,False,False,False,False,False,False,False,False
96.0,415000.0,425000.0,6.75,False,False,False,False,False,False,False,True,False,False,False,False,False
98.0,125000.0,95000.0,5.625,False,False,False,False,False,False,False,False,True,False,False,False,False
72.0,225000.0,215000.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False
63.0,435000.0,195000.0,6.5,False,False,False,False,False,False,False,True,False,False,True,False,False
148.0,415000.0,375000.0,4.75,False,False,False,False,False,False,False,False,True,False,False,False,False
82.0,425000.0,305000.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False
59.0,285000.0,15000.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False
96.0,575000.0,415000.0,5.875,False,False,False,False,False,False,False,True,False,False,False,False,False
102.0,265000.0,255000.0,6.375,False,False,False,False,False,False,False,False,True,False,True,False,False
99.0,405000.0,405000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
63.0,445000.0,245000.0,7.5,False,False,False,False,False,False,False,False,False,False,False,False,False
211.0,1005000.0,725000.0,6.125,False,False,False,True,False,False,False,False,False,False,True,False,False
23.0,55000.0,55000.0,6.0,False,False,False,False,False,False,False,False,True,False,False,False,False
59.0,255000.0,205000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
93.0,225000.0,5000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
42.0,155000.0,125000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
81.0,455000.0,365000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,405000.0,305000.0,11.25,False,False,False,False,False,False,False,True,False,False,False,False,False
115.0,225000.0,185000.0,6.525,False,False,False,False,False,False,False,False,True,False,False,False,False
69.0,235000.0,235000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
101.0,385000.0,375000.0,8.125,False,False,False,False,False,False,False,False,False,False,False,False,False
21.0,165000.0,115000.0,8.5,False,False,False,False,False,False,False,False,True,False,False,False,False
98.0,285000.0,275000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
91.0,325000.0,275000.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False
140.0,305000.0,245000.0,7.999,False,False,False,False,False,False,False,True,False,False,False,False,False
96.0,355000.0,335000.0,6.99,False,False,False,False,False,False,False,True,False,False,False,False,False
204.0,655000.0,515000.0,7.625,False,False,False,False,False,False,False,False,True,False,False,False,False
103.0,375000.0,355000.0,7.375,False,False,False,False,False,False,False,True,False,False,True,False,False
59.0,205000.0,85000.0,6.825,False,False,False,False,False,False,False,False,True,False,False,False,False
73.0,305000.0,295000.0,7.375,False,False,False,False,False,False,False,False,True,False,False,False,False
89.0,235000.0,185000.0,5.875,False,False,False,False,False,False,False,True,False,False,False,False,False
77.0,295000.0,285000.0,6.375,False,False,True,False,False,False,False,False,False,False,False,False,False
96.0,405000.0,325000.0,7.5,False,False,False,False,False,False,False,True,False,False,False,False,False
37.0,175000.0,165000.0,5.99,False,False,False,False,False,False,False,True,False,False,False,False,False
110.0,505000.0,375000.0,6.0,False,False,False,False,False,False,False,False,True,False,False,False,False
55.0,285000.0,175000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
246.0,565000.0,455000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
115.0,365000.0,345000.0,7.75,False,False,False,False,False,False,False,False,True,False,False,False,False
87.0,395000.0,375000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
54.0,235000.0,225000.0,6.125,False,False,True,False,False,False,False,False,False,False,False,False,False
77.0,225000.0,95000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
53.0,305000.0,265000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
107.0,375000.0,365000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
118.0,475000.0,385000.0,7.125,False,False,False,False,False,False,False,False,True,False,False,False,False
59.0,205000.0,195000.0,6.625,False,False,False,False,False,False,False,True,False,False,False,False,False
113.0,505000.0,325000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
238.0,855000.0,635000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
78.0,355000.0,345000.0,7.0,False,False,False,False,False,False,False,True,False,False,False,False,False
68.0,275000.0,255000.0,5.99,False,False,False,False,False,False,False,False,True,False,False,False,False
123.0,285000.0,225000.0,7.125,False,False,False,False,False,False,False,False,True,False,False,False,False
64.0,255000.0,175000.0,7.99,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,165000.0,165000.0,7.125,False,False,False,False,False,False,False,True,False,False,False,False,False
175.0,405000.0,325000.0,7.375,False,False,False,False,False,False,False,False,False,False,False,True,False
77.0,325000.0,285000.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,215000.0,215000.0,6.875,False,False,False,False,False,False,False,True,False,False,False,False,False
57.0,265000.0,235000.0,6.375,False,False,False,False,False,False,False,False,False,False,True,False,False
121.0,365000.0,345000.0,6.95,False,False,False,False,False,False,False,False,True,False,False,False,False
61.0,395000.0,215000.0,6.475,False,False,False,False,False,False,False,False,True,False,False,False,False
60.0,175000.0,175000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
89.0,125000.0,105000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
48.0,185000.0,115000.0,8.79,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,255000.0,255000.0,6.625,False,False,False,False,False,False,False,True,False,False,False,False,False
125.0,645000.0,425000.0,6.125,False,False,False,False,False,False,False,True,False,False,False,False,False
162.0,475000.0,425000.0,4.99,False,False,False,False,False,False,False,False,False,False,False,False,False
120.0,435000.0,345000.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False
256.0,475000.0,385000.0,5.875,False,False,False,False,False,False,False,False,False,False,False,False,False
47.0,225000.0,15000.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False
183.0,445000.0,395000.0,7.625,False,False,False,False,False,False,False,False,True,False,False,False,False
123.0,405000.0,395000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
207.0,615000.0,585000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
72.0,335000.0,325000.0,6.75,False,False,False,False,False,False,False,True,False,False,False,False,False
137.0,485000.0,355000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,625000.0,495000.0,6.85,False,False,False,False,False,False,False,True,False,False,False,False,False
80.0,315000.0,15000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
125.0,305000.0,295000.0,7.125,False,False,False,False,False,False,False,False,True,False,False,False,False
60.0,295000.0,265000.0,6.0,False,False,False,False,False,False,False,True,False,False,False,False,False
80.0,335000.0,235000.0,5.875,False,False,False,False,False,False,False,False,True,False,False,False,False
80.0,265000.0,255000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
53.0,95000.0,85000.0,8.25,False,False,False,False,False,False,False,False,True,False,False,False,False
105.0,275000.0,285000.0,6.125,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,565000.0,535000.0,6.375,False,False,False,False,False,False,False,True,False,False,False,False,False
42.0,175000.0,165000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,235000.0,75000.0,8.025,False,False,False,False,False,False,False,True,False,False,False,False,False
180.0,785000.0,625000.0,6.125,False,False,False,False,False,False,False,False,False,False,False,False,False
120.0,225000.0,185000.0,7.125,False,False,False,False,False,False,False,False,True,False,False,False,False
131.0,555000.0,505000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
89.0,405000.0,395000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
68.0,185000.0,175000.0,5.75,False,False,False,False,False,False,False,True,False,False,False,False,False
144.0,435000.0,345000.0,5.75,False,False,False,False,False,False,False,False,True,False,False,False,False
93.0,485000.0,435000.0,6.125,False,False,False,False,False,False,False,False,True,False,False,False,False
161.0,635000.0,595000.0,5.75,False,False,False,False,False,False,False,False,True,False,False,False,False
534.0,2095000.0,1545000.0,5.5,False,False,False,False,False,False,False,False,True,False,False,False,False
77.0,285000.0,275000.0,7.625,False,False,False,False,False,False,False,False,True,False,False,False,False
46.0,115000.0,95000.0,7.75,False,False,False,False,False,False,False,True,False,False,False,False,False
92.0,335000.0,255000.0,5.625,False,False,False,False,False,False,False,True,False,False,False,False,False
245.0,1055000.0,705000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
91.0,235000.0,205000.0,6.5,False,False,False,False,False,False,False,False,False,False,False,False,False
73.0,275000.0,265000.0,7.25,False,False,True,False,False,False,False,False,False,False,False,False,False
77.0,255000.0,225000.0,7.5,False,False,False,False,False,False,False,True,False,False,False,False,False
63.0,135000.0,105000.0,5.99,False,False,False,False,False,False,False,False,True,False,False,False,False
45.0,215000.0,195000.0,5.999,False,False,False,False,False,False,False,False,True,False,False,False,False
111.0,365000.0,345000.0,7.25,False,False,True,False,False,False,False,False,False,False,False,False,False
154.0,525000.0,245000.0,5.625,False,False,False,False,False,False,False,False,True,False,False,False,False
150.0,355000.0,325000.0,5.99,False,False,False,False,False,False,False,True,False,False,False,False,False
124.0,305000.0,265000.0,7.875,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,345000.0,265000.0,6.625,False,False,False,False,False,False,False,True,False,False,False,False,False
101.0,395000.0,385000.0,6.875,False,False,False,True,False,False,False,False,False,False,False,False,False
50.0,405000.0,215000.0,6.0,False,False,False,False,False,False,False,False,True,False,False,False,False
58.0,285000.0,215000.0,8.0,False,False,False,False,False,False,False,True,False,False,False,False,False
71.0,305000.0,205000.0,6.99,False,False,False,False,False,False,False,False,True,False,False,False,False
70.0,185000.0,155000.0,5.875,False,False,False,False,False,False,False,False,True,False,False,False,False
74.0,125000.0,105000.0,7.49,False,False,False,False,False,False,False,False,True,False,False,False,False
38.0,125000.0,15000.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False
59.0,115000.0,115000.0,7.0,False,False,False,False,False,False,False,False,True,False,False,False,False
153.0,405000.0,335000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
123.0,425000.0,395000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
65.0,145000.0,145000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
125.0,605000.0,365000.0,7.375,False,False,False,False,False,False,False,False,True,False,False,False,False
111.0,455000.0,155000.0,7.375,False,False,False,False,False,False,False,False,True,False,False,False,False
126.0,365000.0,345000.0,7.625,False,False,False,False,False,False,False,False,True,False,False,False,False
94.0,215000.0,215000.0,7.125,False,False,False,False,False,False,False,True,False,False,False,False,False
102.0,345000.0,335000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
68.0,235000.0,185000.0,5.75,False,False,False,False,False,False,False,False,True,False,False,False,False
92.0,225000.0,165000.0,6.15,False,False,False,False,False,False,False,False,True,False,False,False,False
64.0,245000.0,235000.0,6.125,False,False,True,False,False,False,False,False,False,False,False,False,False
41.0,135000.0,135000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,495000.0,465000.0,6.5,False,False,False,False,False,False,False,True,False,False,False,False,False
431.0,475000.0,325000.0,5.875,False,False,False,False,False,False,False,False,True,False,False,False,False
35.0,105000.0,105000.0,7.625,False,False,False,False,False,False,False,False,True,False,False,False,False
76.0,345000.0,275000.0,7.99,False,False,False,False,False,False,False,False,False,False,False,False,False
780.0,1105000.0,885000.0,7.125,False,False,False,False,False,False,False,True,False,False,False,False,False
36.0,115000.0,115000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
138.0,605000.0,355000.0,6.799,False,False,False,False,False,False,False,False,True,False,False,False,False
238.0,775000.0,125000.0,7.0,False,False,False,False,False,False,False,False,True,False,False,False,False
113.0,475000.0,335000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
260.0,325000.0,245000.0,7.875,False,False,False,False,False,False,False,False,True,False,False,False,False
122.0,475000.0,325000.0,5.875,False,False,False,False,False,False,False,False,True,False,True,False,False
93.0,405000.0,385000.0,7.0,False,False,False,False,False,False,False,False,True,False,False,False,False
52.0,435000.0,205000.0,6.0,False,False,False,False,False,False,False,False,True,False,False,False,False
139.0,365000.0,355000.0,7.125,False,False,False,False,False,False,False,False,False,False,False,False,False
96.0,1445000.0,1155000.0,6.25,False,False,False,False,False,False,False,True,False,False,True,False,False
184.0,205000.0,155000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,335000.0,315000.0,6.875,False,False,False,False,False,False,False,True,False,False,False,False,False
90.0,405000.0,375000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
177.0,385000.0,395000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
75.0,285000.0,275000.0,7.125,False,False,False,False,False,False,False,True,False,False,False,False,False
96.0,365000.0,325000.0,6.96,False,False,False,False,False,False,False,False,True,False,False,False,False
287.0,805000.0,645000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
136.0,425000.0,405000.0,5.99,False,False,False,False,False,False,False,False,True,False,False,False,False
269.0,735000.0,585000.0,6.25,False,False,False,False,False,False,False,False,False,False,False,False,False
200.0,525000.0,425000.0,5.375,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,235000.0,245000.0,6.125,False,False,False,False,False,False,False,True,False,False,False,False,False
132.0,385000.0,365000.0,7.875,False,False,False,False,False,False,False,False,True,False,True,False,False
74.0,225000.0,215000.0,5.75,False,False,False,False,False,False,False,False,True,False,False,False,False
64.0,285000.0,255000.0,7.49,False,False,False,False,False,False,False,False,True,False,False,False,False
73.0,345000.0,275000.0,6.125,False,False,False,True,False,False,False,False,False,False,False,False,False
84.0,405000.0,365000.0,7.875,False,False,False,False,False,False,False,False,True,False,False,False,False
83.0,385000.0,125000.0,5.75,False,False,False,False,False,False,False,False,True,False,False,False,False
465.0,2135000.0,1715000.0,8.5,False,False,True,False,False,False,False,False,False,False,False,False,False
199.0,455000.0,425000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,145000.0,115000.0,7.25,False,False,False,False,False,False,False,True,False,False,False,False,False
103.0,395000.0,385000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
140.0,285000.0,15000.0,6.625,False,False,False,False,False,False,True,False,False,False,False,False,False
120.0,335000.0,325000.0,6.796,False,False,False,False,False,False,False,True,False,False,False,False,False
154.0,335000.0,315000.0,7.99,False,False,False,False,False,False,False,True,False,False,False,False,False
58.0,215000.0,215000.0,5.999,False,False,False,False,False,False,False,True,False,False,False,False,False
75.0,285000.0,245000.0,6.75,False,False,False,False,False,False,False,True,False,False,False,False,False
70.0,325000.0,295000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
150.0,425000.0,225000.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False
90.0,255000.0,15000.0,6.125,False,False,True,False,False,False,False,False,False,False,False,False,False
88.0,215000.0,205000.0,6.125,False,False,False,False,False,False,False,False,True,False,False,False,False
61.0,155000.0,155000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,295000.0,225000.0,7.125,False,False,False,False,False,False,False,True,False,False,False,False,False
268.0,275000.0,175000.0,5.99,False,False,False,False,False,False,False,False,True,False,False,False,False
85.0,255000.0,235000.0,7.125,False,False,False,True,False,False,False,False,False,False,False,False,False
96.0,295000.0,285000.0,7.125,False,False,False,False,False,False,False,True,False,False,False,False,False
71.0,415000.0,255000.0,6.875,False,False,True,False,False,False,False,False,False,False,False,False,False
112.0,395000.0,375000.0,7.125,False,False,False,False,False,False,False,True,False,False,False,False,False
85.0,275000.0,265000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
251.0,415000.0,335000.0,5.875,False,False,False,False,False,False,False,False,False,False,False,False,False
96.0,605000.0,435000.0,7.625,False,False,False,False,False,False,False,True,False,False,False,False,False
60.0,225000.0,205000.0,6.125,False,False,False,False,False,False,False,False,True,False,False,False,False
259.0,565000.0,535000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
45.0,135000.0,95000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
132.0,575000.0,435000.0,7.49,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,415000.0,325000.0,4.625,False,False,False,False,False,False,False,True,False,False,False,False,False
106.0,315000.0,305000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
79.0,435000.0,275000.0,5.25,False,False,False,True,False,False,False,False,False,False,False,False,False
151.0,325000.0,315000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
226.0,705000.0,565000.0,5.5,False,False,False,False,False,False,False,False,True,False,False,False,False
184.0,565000.0,535000.0,6.25,False,False,False,False,False,False,False,True,False,False,False,False,False
32.0,125000.0,95000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
173.0,595000.0,535000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
58.0,265000.0,255000.0,5.99,False,False,False,False,False,False,False,False,True,False,False,False,False
65.0,75000.0,65000.0,9.75,False,False,False,False,False,False,False,True,False,False,False,False,False
155.0,565000.0,505000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
147.0,335000.0,335000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
102.0,285000.0,275000.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False
75.0,175000.0,15000.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False
